"","StepCount","Algorithm","MazeSize","WallChanges"
"7383",32,"A*","Small","Large"
"7384",54,"A*","Small","Large"
"7385",26,"A*","Small","Large"
"7386",54,"A*","Small","Large"
"7387",42,"A*","Small","Large"
"7388",46,"A*","Small","Large"
"7389",38,"A*","Small","Large"
"7390",36,"A*","Small","Large"
"7391",38,"A*","Small","Large"
"7392",40,"A*","Small","Large"
"7393",58,"A*","Small","Large"
"7394",36,"A*","Small","Large"
"7395",40,"A*","Small","Large"
"7396",36,"A*","Small","Large"
"7397",80,"A*","Small","Large"
"7398",20,"A*","Small","Large"
"7399",34,"A*","Small","Large"
"7400",56,"A*","Small","Large"
"7401",30,"A*","Small","Large"
"7402",48,"A*","Small","Large"
"7403",60,"A*","Small","Large"
"7404",36,"A*","Small","Large"
"7405",40,"A*","Small","Large"
"7406",40,"A*","Small","Large"
"7407",40,"A*","Small","Large"
"7408",38,"A*","Small","Large"
"7409",38,"A*","Small","Large"
"7410",20,"A*","Small","Large"
"7411",44,"A*","Small","Large"
"7412",72,"A*","Small","Large"
"7413",42,"A*","Small","Large"
"7414",118,"A*","Small","Large"
"7415",32,"A*","Small","Large"
"7416",60,"A*","Small","Large"
"7417",32,"A*","Small","Large"
"7418",60,"A*","Small","Large"
"7419",46,"A*","Small","Large"
"7420",36,"A*","Small","Large"
"7421",40,"A*","Small","Large"
"7422",42,"A*","Small","Large"
"7423",62,"A*","Small","Large"
"7424",40,"A*","Small","Large"
"7425",22,"A*","Small","Large"
"7426",128,"A*","Small","Large"
"7427",76,"A*","Small","Large"
"7428",44,"A*","Small","Large"
"7429",54,"A*","Small","Large"
"7430",32,"A*","Small","Large"
"7431",46,"A*","Small","Large"
"7432",42,"A*","Small","Large"
"7433",64,"A*","Small","Large"
"7434",32,"A*","Small","Large"
"7435",46,"A*","Small","Large"
"7436",34,"A*","Small","Large"
"7437",28,"A*","Small","Large"
"7438",28,"A*","Small","Large"
"7439",62,"A*","Small","Large"
"7440",24,"A*","Small","Large"
"7441",40,"A*","Small","Large"
"7442",32,"A*","Small","Large"
"7443",56,"A*","Small","Large"
"7444",44,"A*","Small","Large"
"7445",36,"A*","Small","Large"
"7446",40,"A*","Small","Large"
"7447",30,"A*","Small","Large"
"7448",48,"A*","Small","Large"
"7449",24,"A*","Small","Large"
"7450",50,"A*","Small","Large"
"7451",108,"A*","Small","Large"
"7452",28,"A*","Small","Large"
"7453",66,"A*","Small","Large"
"7454",32,"A*","Small","Large"
"7455",36,"A*","Small","Large"
"7456",42,"A*","Small","Large"
"7457",48,"A*","Small","Large"
"7458",48,"A*","Small","Large"
"7459",38,"A*","Small","Large"
"7460",50,"A*","Small","Large"
"7461",42,"A*","Small","Large"
"7462",76,"A*","Small","Large"
"7463",48,"A*","Small","Large"
"7464",60,"A*","Small","Large"
"7465",56,"A*","Small","Large"
"7466",28,"A*","Small","Large"
"7467",34,"A*","Small","Large"
"7468",46,"A*","Small","Large"
"7469",40,"A*","Small","Large"
"7470",26,"A*","Small","Large"
"7471",30,"A*","Small","Large"
"7472",22,"A*","Small","Large"
"7473",62,"A*","Small","Large"
"7474",40,"A*","Small","Large"
"7475",56,"A*","Small","Large"
"7476",30,"A*","Small","Large"
"7477",50,"A*","Small","Large"
"7478",36,"A*","Small","Large"
"7479",52,"A*","Small","Large"
"7480",92,"A*","Small","Large"
"7481",116,"A*","Small","Large"
"7482",30,"A*","Small","Large"
"7483",64,"A*","Small","Large"
"7484",52,"A*","Small","Large"
"7485",28,"A*","Small","Large"
"7486",42,"A*","Small","Large"
"7487",24,"A*","Small","Large"
"7488",52,"A*","Small","Large"
"7489",50,"A*","Small","Large"
"7490",32,"A*","Small","Large"
"7491",92,"A*","Small","Large"
"7492",142,"A*","Small","Large"
"7493",40,"A*","Small","Large"
"7494",54,"A*","Small","Large"
"7495",34,"A*","Small","Large"
"7496",38,"A*","Small","Large"
"7497",56,"A*","Small","Large"
"7498",40,"A*","Small","Large"
"7499",36,"A*","Small","Large"
"7500",84,"A*","Small","Large"
"7501",118,"A*","Small","Large"
"7502",54,"A*","Small","Large"
"7503",92,"A*","Small","Large"
"7504",74,"A*","Small","Large"
"7505",40,"A*","Small","Large"
"7506",46,"A*","Small","Large"
"7507",50,"A*","Small","Large"
"7508",58,"A*","Small","Large"
"7509",38,"A*","Small","Large"
"7510",78,"A*","Small","Large"
"7511",42,"A*","Small","Large"
"7512",52,"A*","Small","Large"
"7513",84,"A*","Small","Large"
"7514",42,"A*","Small","Large"
"7515",18,"A*","Small","Large"
"7516",48,"A*","Small","Large"
"7517",50,"A*","Small","Large"
"7518",24,"A*","Small","Large"
"7519",48,"A*","Small","Large"
"7520",36,"A*","Small","Large"
"7521",62,"A*","Small","Large"
"7522",32,"A*","Small","Large"
"7523",28,"A*","Small","Large"
"7524",68,"A*","Small","Large"
"7525",62,"A*","Small","Large"
"7526",84,"A*","Small","Large"
"7527",48,"A*","Small","Large"
"7528",56,"A*","Small","Large"
"7529",30,"A*","Small","Large"
"7530",30,"A*","Small","Large"
"7531",28,"A*","Small","Large"
"7532",40,"A*","Small","Large"
"7533",42,"A*","Small","Large"
"7534",28,"A*","Small","Large"
"7535",30,"A*","Small","Large"
"7536",32,"A*","Small","Large"
"7537",40,"A*","Small","Large"
"7538",56,"A*","Small","Large"
"7539",66,"A*","Small","Large"
"7540",50,"A*","Small","Large"
"7541",56,"A*","Small","Large"
"7542",38,"A*","Small","Large"
"7543",66,"A*","Small","Large"
"7544",30,"A*","Small","Large"
"7545",80,"A*","Small","Large"
"7546",40,"A*","Small","Large"
"7547",84,"A*","Small","Large"
"7548",40,"A*","Small","Large"
"7549",64,"A*","Small","Large"
"7550",24,"A*","Small","Large"
"7551",40,"A*","Small","Large"
"7552",84,"A*","Small","Large"
"7553",28,"A*","Small","Large"
"7554",24,"A*","Small","Large"
"7555",64,"A*","Small","Large"
"7556",56,"A*","Small","Large"
"7557",60,"A*","Small","Large"
"7558",62,"A*","Small","Large"
"7559",148,"A*","Small","Large"
"7560",24,"A*","Small","Large"
"7561",38,"A*","Small","Large"
"7562",60,"A*","Small","Large"
"7563",32,"A*","Small","Large"
"7564",28,"A*","Small","Large"
"7565",52,"A*","Small","Large"
"7566",32,"A*","Small","Large"
"7567",20,"A*","Small","Large"
"7568",34,"A*","Small","Large"
"7569",26,"A*","Small","Large"
"7570",38,"A*","Small","Large"
"7571",72,"A*","Small","Large"
"7572",176,"A*","Small","Large"
"7573",62,"A*","Small","Large"
"7574",34,"A*","Small","Large"
"7575",32,"A*","Small","Large"
"7576",30,"A*","Small","Large"
"7577",30,"A*","Small","Large"
"7578",62,"A*","Small","Large"
"7579",76,"A*","Small","Large"
"7580",64,"A*","Small","Large"
"7581",52,"A*","Small","Large"
"7582",26,"A*","Small","Large"
"7583",40,"A*","Small","Large"
"7584",26,"A*","Small","Large"
"7585",26,"A*","Small","Large"
"7586",64,"A*","Small","Large"
"7587",34,"A*","Small","Large"
"7588",22,"A*","Small","Large"
"7589",22,"A*","Small","Large"
"7590",48,"A*","Small","Large"
"7591",26,"A*","Small","Large"
"7592",48,"A*","Small","Large"
"7593",26,"A*","Small","Large"
"7594",70,"A*","Small","Large"
"7595",30,"A*","Small","Large"
"7596",46,"A*","Small","Large"
"7597",46,"A*","Small","Large"
"7598",54,"A*","Small","Large"
"7599",74,"A*","Small","Large"
"7600",52,"A*","Small","Large"
"7601",30,"A*","Small","Large"
"7602",88,"A*","Small","Large"
"7603",60,"A*","Small","Large"
"7604",34,"A*","Small","Large"
"7605",44,"A*","Small","Large"
"7606",208,"A*","Small","Large"
"7607",52,"A*","Small","Large"
"7608",50,"A*","Small","Large"
"7609",26,"A*","Small","Large"
"7610",108,"A*","Small","Large"
"7611",38,"A*","Small","Large"
"7612",24,"A*","Small","Large"
"7613",78,"A*","Small","Large"
"7614",58,"A*","Small","Large"
"7615",50,"A*","Small","Large"
"7616",24,"A*","Small","Large"
"7617",28,"A*","Small","Large"
"7618",22,"A*","Small","Large"
"7619",30,"A*","Small","Large"
"7620",46,"A*","Small","Large"
"7621",42,"A*","Small","Large"
"7622",40,"A*","Small","Large"
"7623",56,"A*","Small","Large"
"7624",70,"A*","Small","Large"
"7625",36,"A*","Small","Large"
"7626",24,"A*","Small","Large"
"7627",72,"A*","Small","Large"
"7628",110,"A*","Small","Large"
"7629",34,"A*","Small","Large"
"7630",86,"A*","Small","Large"
"7631",96,"A*","Small","Large"
"7632",132,"A*","Small","Large"
"7633",82,"A*","Small","Large"
"7634",74,"A*","Small","Large"
"7635",86,"A*","Small","Large"
"7636",40,"A*","Small","Large"
"7637",34,"A*","Small","Large"
"7638",24,"A*","Small","Large"
"7639",34,"A*","Small","Large"
"7640",100,"A*","Small","Large"
"7641",46,"A*","Small","Large"
"7642",32,"A*","Small","Large"
"7643",38,"A*","Small","Large"
"7644",54,"A*","Small","Large"
"7645",56,"A*","Small","Large"
"7646",40,"A*","Small","Large"
"7647",26,"A*","Small","Large"
"7648",60,"A*","Small","Large"
"7649",54,"A*","Small","Large"
"7650",36,"A*","Small","Large"
"7651",62,"A*","Small","Large"
"7652",52,"A*","Small","Large"
"7653",54,"A*","Small","Large"
"7654",54,"A*","Small","Large"
"7655",88,"A*","Small","Large"
"7656",40,"A*","Small","Large"
"7657",30,"A*","Small","Large"
"7658",34,"A*","Small","Large"
"7659",44,"A*","Small","Large"
"7660",20,"A*","Small","Large"
"7661",60,"A*","Small","Large"
"7662",74,"A*","Small","Large"
"7663",44,"A*","Small","Large"
"7664",46,"A*","Small","Large"
"7665",38,"A*","Small","Large"
"7666",32,"A*","Small","Large"
"7667",64,"A*","Small","Large"
"7668",66,"A*","Small","Large"
"7669",24,"A*","Small","Large"
"7670",32,"A*","Small","Large"
"7671",22,"A*","Small","Large"
"7672",28,"A*","Small","Large"
"7673",74,"A*","Small","Large"
"7674",50,"A*","Small","Large"
"7675",30,"A*","Small","Large"
"7676",38,"A*","Small","Large"
"7677",32,"A*","Small","Large"
"7678",24,"A*","Small","Large"
"7679",66,"A*","Small","Large"
"7680",42,"A*","Small","Large"
"7681",30,"A*","Small","Large"
"7682",56,"A*","Small","Large"
"7683",66,"A*","Small","Large"
"7684",62,"A*","Small","Large"
"7685",40,"A*","Small","Large"
"7686",24,"A*","Small","Large"
"7687",58,"A*","Small","Large"
"7688",28,"A*","Small","Large"
"7689",40,"A*","Small","Large"
"7690",46,"A*","Small","Large"
"7691",38,"A*","Small","Large"
"7692",84,"A*","Small","Large"
"7693",44,"A*","Small","Large"
"7694",24,"A*","Small","Large"
"7695",24,"A*","Small","Large"
"7696",74,"A*","Small","Large"
"7697",36,"A*","Small","Large"
"7698",64,"A*","Small","Large"
"7699",64,"A*","Small","Large"
"7700",52,"A*","Small","Large"
"7701",42,"A*","Small","Large"
"7702",104,"A*","Small","Large"
"7703",62,"A*","Small","Large"
"7704",60,"A*","Small","Large"
"7705",92,"A*","Small","Large"
"7706",44,"A*","Small","Large"
"7707",52,"A*","Small","Large"
"7708",50,"A*","Small","Large"
"7709",32,"A*","Small","Large"
"7710",40,"A*","Small","Large"
"7711",20,"A*","Small","Large"
"7712",116,"A*","Small","Large"
"7713",40,"A*","Small","Large"
"7714",36,"A*","Small","Large"
"7715",46,"A*","Small","Large"
"7716",26,"A*","Small","Large"
"7717",138,"A*","Small","Large"
"7718",80,"A*","Small","Large"
"7719",46,"A*","Small","Large"
"7720",86,"A*","Small","Large"
"7721",128,"A*","Small","Large"
"7722",48,"A*","Small","Large"
"7723",50,"A*","Small","Large"
"7724",36,"A*","Small","Large"
"7725",40,"A*","Small","Large"
"7726",68,"A*","Small","Large"
"7727",46,"A*","Small","Large"
"7728",80,"A*","Small","Large"
"7729",80,"A*","Small","Large"
"7730",62,"A*","Small","Large"
"7731",38,"A*","Small","Large"
"7732",56,"A*","Small","Large"
"7733",44,"A*","Small","Large"
"7734",62,"A*","Small","Large"
"7735",66,"A*","Small","Large"
"7736",32,"A*","Small","Large"
"7737",44,"A*","Small","Large"
"7738",32,"A*","Small","Large"
"7739",26,"A*","Small","Large"
"7740",68,"A*","Small","Large"
"7741",34,"A*","Small","Large"
"7742",24,"A*","Small","Large"
"7743",56,"A*","Small","Large"
"7744",20,"A*","Small","Large"
"7745",42,"A*","Small","Large"
"7746",28,"A*","Small","Large"
"7747",30,"A*","Small","Large"
"7748",40,"A*","Small","Large"
"7749",44,"A*","Small","Large"
"7750",52,"A*","Small","Large"
"7751",66,"A*","Small","Large"
"7752",58,"A*","Small","Large"
"7753",32,"A*","Small","Large"
"7754",164,"A*","Small","Large"
"7755",24,"A*","Small","Large"
"7756",58,"A*","Small","Large"
"7757",24,"A*","Small","Large"
"7758",46,"A*","Small","Large"
"7759",36,"A*","Small","Large"
"7760",60,"A*","Small","Large"
"7761",104,"A*","Small","Large"
"7762",32,"A*","Small","Large"
"7763",40,"A*","Small","Large"
"7764",28,"A*","Small","Large"
"7765",26,"A*","Small","Large"
"7766",74,"A*","Small","Large"
"7767",34,"A*","Small","Large"
"7768",22,"A*","Small","Large"
"7769",102,"A*","Small","Large"
"7770",50,"A*","Small","Large"
"7771",42,"A*","Small","Large"
"7772",50,"A*","Small","Large"
"7773",26,"A*","Small","Large"
"7774",64,"A*","Small","Large"
"7775",64,"A*","Small","Large"
"7776",34,"A*","Small","Large"
"7777",108,"A*","Small","Large"
"7778",38,"A*","Small","Large"
"7779",48,"A*","Small","Large"
"7780",84,"A*","Small","Large"
"7781",48,"A*","Small","Large"
"7782",34,"A*","Small","Large"
"7783",72,"A*","Small","Large"
"7784",42,"A*","Small","Large"
"7785",62,"A*","Small","Large"
"7786",32,"A*","Small","Large"
"7787",36,"A*","Small","Large"
"7788",40,"A*","Small","Large"
"7789",58,"A*","Small","Large"
"7790",30,"A*","Small","Large"
"7791",36,"A*","Small","Large"
"7792",30,"A*","Small","Large"
"7793",36,"A*","Small","Large"
"7794",22,"A*","Small","Large"
"7795",86,"A*","Small","Large"
"7796",50,"A*","Small","Large"
"7797",28,"A*","Small","Large"
"7798",80,"A*","Small","Large"
"7799",22,"A*","Small","Large"
"7800",44,"A*","Small","Large"
"7801",78,"A*","Small","Large"
"7802",50,"A*","Small","Large"
"7803",58,"A*","Small","Large"
"7804",38,"A*","Small","Large"
"7805",80,"A*","Small","Large"
"7806",34,"A*","Small","Large"
"7807",60,"A*","Small","Large"
"7808",28,"A*","Small","Large"
"7809",32,"A*","Small","Large"
"7810",88,"A*","Small","Large"
"7811",34,"A*","Small","Large"
"7812",86,"A*","Small","Large"
"7813",60,"A*","Small","Large"
"7814",22,"A*","Small","Large"
"7815",96,"A*","Small","Large"
"7816",88,"A*","Small","Large"
"7817",44,"A*","Small","Large"
"7818",58,"A*","Small","Large"
"7819",34,"A*","Small","Large"
"7820",74,"A*","Small","Large"
"7821",34,"A*","Small","Large"
"7822",30,"A*","Small","Large"
"7823",38,"A*","Small","Large"
"7824",70,"A*","Small","Large"
"7825",28,"A*","Small","Large"
"7826",60,"A*","Small","Large"
"7827",54,"A*","Small","Large"
"7828",36,"A*","Small","Large"
"7829",54,"A*","Small","Large"
"7830",18,"A*","Small","Large"
"7831",96,"A*","Small","Large"
"7832",52,"A*","Small","Large"
"7833",42,"A*","Small","Large"
"7834",34,"A*","Small","Large"
"7835",106,"A*","Small","Large"
"7836",22,"A*","Small","Large"
"7837",34,"A*","Small","Large"
"7838",34,"A*","Small","Large"
"7839",82,"A*","Small","Large"
"7840",50,"A*","Small","Large"
"7841",150,"A*","Small","Large"
"7842",56,"A*","Small","Large"
"7843",42,"A*","Small","Large"
"7844",72,"A*","Small","Large"
"7845",34,"A*","Small","Large"
"7846",38,"A*","Small","Large"
"7847",28,"A*","Small","Large"
"7848",34,"A*","Small","Large"
"7849",84,"A*","Small","Large"
"7850",30,"A*","Small","Large"
"7851",36,"A*","Small","Large"
"7852",70,"A*","Small","Large"
"7853",84,"A*","Small","Large"
"7854",52,"A*","Small","Large"
"7855",86,"A*","Small","Large"
"7856",72,"A*","Small","Large"
"7857",62,"A*","Small","Large"
"7858",48,"A*","Small","Large"
"7859",52,"A*","Small","Large"
"7860",76,"A*","Small","Large"
"7861",44,"A*","Small","Large"
"7862",48,"A*","Small","Large"
"7863",70,"A*","Small","Large"
"7864",46,"A*","Small","Large"
"7865",32,"A*","Small","Large"
"7866",64,"A*","Small","Large"
"7867",32,"A*","Small","Large"
"7868",32,"A*","Small","Large"
"7869",34,"A*","Small","Large"
"7870",108,"A*","Small","Large"
"7871",74,"A*","Small","Large"
"7872",36,"A*","Small","Large"
"7873",50,"A*","Small","Large"
"7874",22,"A*","Small","Large"
"7875",40,"A*","Small","Large"
"7876",62,"A*","Small","Large"
"7877",46,"A*","Small","Large"
"7878",20,"A*","Small","Large"
"7879",102,"A*","Small","Large"
"7880",18,"A*","Small","Large"
"7881",50,"A*","Small","Large"
"7882",22,"A*","Small","Large"
"7883",78,"A*","Small","Large"
"7884",22,"A*","Small","Large"
"7885",28,"A*","Small","Large"
"7886",30,"A*","Small","Large"
"7887",58,"A*","Small","Large"
"7888",38,"A*","Small","Large"
"7889",60,"A*","Small","Large"
"7890",62,"A*","Small","Large"
"7891",126,"A*","Small","Large"
"7892",38,"A*","Small","Large"
"7893",104,"A*","Small","Large"
"7894",30,"A*","Small","Large"
"7895",24,"A*","Small","Large"
"7896",58,"A*","Small","Large"
"7897",44,"A*","Small","Large"
"7898",30,"A*","Small","Large"
"7899",134,"A*","Small","Large"
"7900",30,"A*","Small","Large"
"7901",132,"A*","Small","Large"
"7902",54,"A*","Small","Large"
"7903",38,"A*","Small","Large"
"7904",28,"A*","Small","Large"
"7905",30,"A*","Small","Large"
"7906",26,"A*","Small","Large"
"7907",22,"A*","Small","Large"
"7908",42,"A*","Small","Large"
"7909",36,"A*","Small","Large"
"7910",28,"A*","Small","Large"
"7911",124,"A*","Small","Large"
"7912",22,"A*","Small","Large"
"7913",56,"A*","Small","Large"
"7914",78,"A*","Small","Large"
"7915",52,"A*","Small","Large"
"7916",64,"A*","Small","Large"
"7917",24,"A*","Small","Large"
"7918",32,"A*","Small","Large"
"7919",40,"A*","Small","Large"
"7920",56,"A*","Small","Large"
"7921",276,"A*","Small","Large"
"7922",28,"A*","Small","Large"
"7923",40,"A*","Small","Large"
"7924",62,"A*","Small","Large"
"7925",72,"A*","Small","Large"
"7926",44,"A*","Small","Large"
"7927",62,"A*","Small","Large"
"7928",30,"A*","Small","Large"
"7929",38,"A*","Small","Large"
"7930",46,"A*","Small","Large"
"7931",32,"A*","Small","Large"
"7932",22,"A*","Small","Large"
"7933",48,"A*","Small","Large"
"7934",38,"A*","Small","Large"
"7935",24,"A*","Small","Large"
"7936",24,"A*","Small","Large"
"7937",46,"A*","Small","Large"
"7938",34,"A*","Small","Large"
"7939",30,"A*","Small","Large"
"7940",46,"A*","Small","Large"
"7941",50,"A*","Small","Large"
"7942",92,"A*","Small","Large"
"7943",54,"A*","Small","Large"
"7944",80,"A*","Small","Large"
"7945",108,"A*","Small","Large"
"7946",80,"A*","Small","Large"
"7947",130,"A*","Small","Large"
"7948",78,"A*","Small","Large"
"7949",70,"A*","Small","Large"
"7950",34,"A*","Small","Large"
"7951",36,"A*","Small","Large"
"7952",50,"A*","Small","Large"
"7953",76,"A*","Small","Large"
"7954",74,"A*","Small","Large"
"7955",26,"A*","Small","Large"
"7956",26,"A*","Small","Large"
"7957",30,"A*","Small","Large"
"7958",32,"A*","Small","Large"
"7959",24,"A*","Small","Large"
"7960",112,"A*","Small","Large"
"7961",78,"A*","Small","Large"
"7962",40,"A*","Small","Large"
"7963",32,"A*","Small","Large"
"7964",34,"A*","Small","Large"
"7965",60,"A*","Small","Large"
"7966",108,"A*","Small","Large"
"7967",60,"A*","Small","Large"
"7968",94,"A*","Small","Large"
"7969",26,"A*","Small","Large"
"7970",66,"A*","Small","Large"
"7971",34,"A*","Small","Large"
"7972",80,"A*","Small","Large"
"7973",54,"A*","Small","Large"
"7974",82,"A*","Small","Large"
"7975",28,"A*","Small","Large"
"7976",26,"A*","Small","Large"
"7977",26,"A*","Small","Large"
"7978",42,"A*","Small","Large"
"7979",98,"A*","Small","Large"
"7980",30,"A*","Small","Large"
"7981",48,"A*","Small","Large"
"7982",34,"A*","Small","Large"
"7983",28,"A*","Small","Large"
"7984",32,"A*","Small","Large"
"7985",52,"A*","Small","Large"
"7986",40,"A*","Small","Large"
"7987",36,"A*","Small","Large"
"7988",34,"A*","Small","Large"
"7989",72,"A*","Small","Large"
"7990",34,"A*","Small","Large"
"7991",62,"A*","Small","Large"
"7992",46,"A*","Small","Large"
